data_id,age,sex,mom_ed,value,item_id,type,category,definition
145913,18,Female,Graduate,no,item_463,gestures_objects,NA,ptndpour
145913,18,Female,Graduate,yes,item_464,gestures_objects,NA,ptndstir
145913,18,Female,Graduate,no,item_465,gestures_parent,NA,putobed
145913,18,Female,Graduate,no,item_466,gestures_parent,NA,cover
145913,18,Female,Graduate,no,item_467,gestures_parent,NA,feedbotl
145913,18,Female,Graduate,no,item_468,gestures_parent,NA,feedspon
145913,18,Female,Graduate,no,item_469,gestures_parent,NA,brushit
145913,18,Female,Graduate,yes,item_470,gestures_parent,NA,burbit
145913,18,Female,Graduate,yes,item_471,gestures_parent,NA,pushit
145913,18,Female,Graduate,yes,item_472,gestures_parent,NA,rockit
145913,18,Female,Graduate,yes,item_473,gestures_parent,NA,kissit
145913,18,Female,Graduate,no,item_474,gestures_parent,NA,dressit
145913,18,Female,Graduate,no,item_475,gestures_parent,NA,wipeit
145913,18,Female,Graduate,no,item_476,gestures_parent,NA,talkit
145913,18,Female,Graduate,no,item_477,gestures_parent,NA,diaperit
145913,18,Female,Graduate,no,item_478,gestures_adult,NA,sweep
145913,18,Female,Graduate,yes,item_479,gestures_adult,NA,putkey
145913,18,Female,Graduate,yes,item_480,gestures_adult,NA,pound
145913,18,Female,Graduate,no,item_481,gestures_adult,NA,usesaw
145913,18,Female,Graduate,yes,item_482,gestures_adult,NA,type
145913,18,Female,Graduate,yes,item_483,gestures_adult,NA,ptndread
145913,18,Female,Graduate,no,item_484,gestures_adult,NA,dovacuum
145913,18,Female,Graduate,no,item_485,gestures_adult,NA,waterplt
145913,18,Female,Graduate,no,item_486,gestures_adult,NA,playmus
145913,18,Female,Graduate,yes,item_487,gestures_adult,NA,ptnddriv
145913,18,Female,Graduate,no,item_488,gestures_adult,NA,washdish
145913,18,Female,Graduate,no,item_489,gestures_adult,NA,usecloth
145913,18,Female,Graduate,yes,item_490,gestures_adult,NA,usepen
145913,18,Female,Graduate,no,item_491,gestures_adult,NA,dig
145913,18,Female,Graduate,yes,item_492,gestures_adult,NA,wearglas
