data_id,age,sex,mom_ed,value,item_id,type,category,definition
129242,27,Female,Some Secondary,produces,item_441,word,action_words,hit
129242,27,Female,Some Secondary,produces,item_442,word,action_words,hold
129242,27,Female,Some Secondary,produces,item_443,word,action_words,hug
129242,27,Female,Some Secondary,produces,item_444,word,action_words,hurry
129242,27,Female,Some Secondary,produces,item_445,word,action_words,jump
129242,27,Female,Some Secondary,produces,item_446,word,action_words,kick
129242,27,Female,Some Secondary,produces,item_447,word,action_words,kiss
129242,27,Female,Some Secondary,produces,item_448,word,action_words,knock
129242,27,Female,Some Secondary,produces,item_449,word,action_words,lick
129242,27,Female,Some Secondary,produces,item_450,word,action_words,like
129242,27,Female,Some Secondary,produces,item_451,word,action_words,listen
129242,27,Female,Some Secondary,produces,item_452,word,action_words,look
129242,27,Female,Some Secondary,produces,item_453,word,action_words,love
129242,27,Female,Some Secondary,produces,item_454,word,action_words,make
129242,27,Female,Some Secondary,produces,item_455,word,action_words,open
129242,27,Female,Some Secondary,NA,item_456,word,action_words,paint
129242,27,Female,Some Secondary,produces,item_457,word,action_words,pick
129242,27,Female,Some Secondary,produces,item_458,word,action_words,play
129242,27,Female,Some Secondary,produces,item_459,word,action_words,pour
129242,27,Female,Some Secondary,produces,item_460,word,action_words,pretend
129242,27,Female,Some Secondary,produces,item_461,word,action_words,pull
129242,27,Female,Some Secondary,produces,item_462,word,action_words,push
129242,27,Female,Some Secondary,produces,item_463,word,action_words,put
129242,27,Female,Some Secondary,produces,item_464,word,action_words,read
129242,27,Female,Some Secondary,produces,item_465,word,action_words,ride
129242,27,Female,Some Secondary,produces,item_466,word,action_words,rip
129242,27,Female,Some Secondary,produces,item_467,word,action_words,run
129242,27,Female,Some Secondary,produces,item_468,word,action_words,say
129242,27,Female,Some Secondary,produces,item_469,word,action_words,see
129242,27,Female,Some Secondary,produces,item_470,word,action_words,shake
129242,27,Female,Some Secondary,produces,item_471,word,action_words,share
129242,27,Female,Some Secondary,produces,item_472,word,action_words,show
129242,27,Female,Some Secondary,produces,item_473,word,action_words,sing
129242,27,Female,Some Secondary,produces,item_474,word,action_words,sit
129242,27,Female,Some Secondary,NA,item_475,word,action_words,skate
129242,27,Female,Some Secondary,produces,item_476,word,action_words,sleep
129242,27,Female,Some Secondary,produces,item_477,word,action_words,slide (action)
129242,27,Female,Some Secondary,produces,item_478,word,action_words,smile
129242,27,Female,Some Secondary,produces,item_479,word,action_words,spill
129242,27,Female,Some Secondary,produces,item_480,word,action_words,splash
129242,27,Female,Some Secondary,produces,item_481,word,action_words,stand
129242,27,Female,Some Secondary,NA,item_482,word,action_words,stay
129242,27,Female,Some Secondary,produces,item_483,word,action_words,stop
129242,27,Female,Some Secondary,produces,item_484,word,action_words,sweep
129242,27,Female,Some Secondary,produces,item_485,word,action_words,swim
129242,27,Female,Some Secondary,produces,item_486,word,action_words,swing (action)
129242,27,Female,Some Secondary,produces,item_487,word,action_words,take
129242,27,Female,Some Secondary,produces,item_488,word,action_words,talk
129242,27,Female,Some Secondary,produces,item_489,word,action_words,taste
129242,27,Female,Some Secondary,produces,item_490,word,action_words,tear
129242,27,Female,Some Secondary,produces,item_491,word,action_words,think
129242,27,Female,Some Secondary,produces,item_492,word,action_words,throw
129242,27,Female,Some Secondary,produces,item_493,word,action_words,tickle
129242,27,Female,Some Secondary,produces,item_494,word,action_words,touch
129242,27,Female,Some Secondary,produces,item_495,word,action_words,wait
129242,27,Female,Some Secondary,produces,item_496,word,action_words,wake
129242,27,Female,Some Secondary,produces,item_497,word,action_words,walk
129242,27,Female,Some Secondary,produces,item_498,word,action_words,wash
129242,27,Female,Some Secondary,produces,item_499,word,action_words,watch (action)
129242,27,Female,Some Secondary,produces,item_500,word,action_words,wipe
129242,27,Female,Some Secondary,produces,item_501,word,action_words,wish
129242,27,Female,Some Secondary,NA,item_502,word,action_words,work (action)
129242,27,Female,Some Secondary,produces,item_503,word,action_words,write
129242,27,Female,Some Secondary,produces,item_504,word,descriptive_words,all gone
129242,27,Female,Some Secondary,produces,item_505,word,descriptive_words,asleep
129242,27,Female,Some Secondary,produces,item_506,word,descriptive_words,awake
129242,27,Female,Some Secondary,produces,item_507,word,descriptive_words,bad
129242,27,Female,Some Secondary,produces,item_508,word,descriptive_words,better
129242,27,Female,Some Secondary,produces,item_509,word,descriptive_words,big
129242,27,Female,Some Secondary,produces,item_510,word,descriptive_words,black
129242,27,Female,Some Secondary,produces,item_511,word,descriptive_words,blue
129242,27,Female,Some Secondary,produces,item_512,word,descriptive_words,broken
129242,27,Female,Some Secondary,produces,item_513,word,descriptive_words,brown
129242,27,Female,Some Secondary,produces,item_514,word,descriptive_words,careful
129242,27,Female,Some Secondary,produces,item_515,word,descriptive_words,clean (description)
129242,27,Female,Some Secondary,produces,item_516,word,descriptive_words,cold
129242,27,Female,Some Secondary,produces,item_517,word,descriptive_words,cute
129242,27,Female,Some Secondary,produces,item_518,word,descriptive_words,dark
129242,27,Female,Some Secondary,produces,item_519,word,descriptive_words,dirty
129242,27,Female,Some Secondary,produces,item_520,word,descriptive_words,dry (description)
129242,27,Female,Some Secondary,produces,item_521,word,descriptive_words,empty
129242,27,Female,Some Secondary,produces,item_522,word,descriptive_words,fast
129242,27,Female,Some Secondary,produces,item_523,word,descriptive_words,fine
129242,27,Female,Some Secondary,produces,item_524,word,descriptive_words,first
129242,27,Female,Some Secondary,NA,item_525,word,descriptive_words,full
129242,27,Female,Some Secondary,produces,item_526,word,descriptive_words,gentle
129242,27,Female,Some Secondary,produces,item_527,word,descriptive_words,good
129242,27,Female,Some Secondary,produces,item_528,word,descriptive_words,green
129242,27,Female,Some Secondary,produces,item_529,word,descriptive_words,happy
129242,27,Female,Some Secondary,produces,item_530,word,descriptive_words,hard
129242,27,Female,Some Secondary,produces,item_531,word,descriptive_words,heavy
129242,27,Female,Some Secondary,produces,item_532,word,descriptive_words,high
129242,27,Female,Some Secondary,produces,item_533,word,descriptive_words,hot
129242,27,Female,Some Secondary,produces,item_534,word,descriptive_words,hungry
129242,27,Female,Some Secondary,produces,item_535,word,descriptive_words,hurt
129242,27,Female,Some Secondary,produces,item_536,word,descriptive_words,last
129242,27,Female,Some Secondary,produces,item_537,word,descriptive_words,little (description)
129242,27,Female,Some Secondary,produces,item_538,word,descriptive_words,long
129242,27,Female,Some Secondary,produces,item_539,word,descriptive_words,loud
129242,27,Female,Some Secondary,produces,item_540,word,descriptive_words,mad
129242,27,Female,Some Secondary,produces,item_541,word,descriptive_words,naughty
129242,27,Female,Some Secondary,produces,item_542,word,descriptive_words,new
129242,27,Female,Some Secondary,produces,item_543,word,descriptive_words,nice
129242,27,Female,Some Secondary,produces,item_544,word,descriptive_words,noisy
129242,27,Female,Some Secondary,produces,item_545,word,descriptive_words,old
129242,27,Female,Some Secondary,produces,item_546,word,descriptive_words,orange (description)
129242,27,Female,Some Secondary,NA,item_547,word,descriptive_words,poor
129242,27,Female,Some Secondary,produces,item_548,word,descriptive_words,pretty
129242,27,Female,Some Secondary,produces,item_549,word,descriptive_words,quiet
129242,27,Female,Some Secondary,produces,item_550,word,descriptive_words,red
129242,27,Female,Some Secondary,produces,item_551,word,descriptive_words,sad
129242,27,Female,Some Secondary,produces,item_552,word,descriptive_words,scared
129242,27,Female,Some Secondary,produces,item_553,word,descriptive_words,sick
129242,27,Female,Some Secondary,produces,item_554,word,descriptive_words,sleepy
129242,27,Female,Some Secondary,produces,item_555,word,descriptive_words,slow
129242,27,Female,Some Secondary,produces,item_556,word,descriptive_words,soft
129242,27,Female,Some Secondary,produces,item_557,word,descriptive_words,sticky
129242,27,Female,Some Secondary,produces,item_558,word,descriptive_words,stuck
129242,27,Female,Some Secondary,produces,item_559,word,descriptive_words,thirsty
129242,27,Female,Some Secondary,produces,item_560,word,descriptive_words,tiny
129242,27,Female,Some Secondary,produces,item_561,word,descriptive_words,tired
129242,27,Female,Some Secondary,produces,item_562,word,descriptive_words,wet
129242,27,Female,Some Secondary,produces,item_563,word,descriptive_words,white
129242,27,Female,Some Secondary,produces,item_564,word,descriptive_words,windy
129242,27,Female,Some Secondary,NA,item_565,word,descriptive_words,yellow
129242,27,Female,Some Secondary,produces,item_566,word,descriptive_words,yucky
129242,27,Female,Some Secondary,NA,item_567,word,time_words,after
129242,27,Female,Some Secondary,NA,item_568,word,time_words,before
129242,27,Female,Some Secondary,produces,item_569,word,time_words,day
129242,27,Female,Some Secondary,NA,item_570,word,time_words,later
129242,27,Female,Some Secondary,produces,item_571,word,time_words,morning
129242,27,Female,Some Secondary,produces,item_572,word,time_words,night
129242,27,Female,Some Secondary,produces,item_573,word,time_words,now
129242,27,Female,Some Secondary,NA,item_574,word,time_words,time
129242,27,Female,Some Secondary,produces,item_575,word,time_words,today
129242,27,Female,Some Secondary,produces,item_576,word,time_words,tomorrow
129242,27,Female,Some Secondary,produces,item_577,word,time_words,tonight
129242,27,Female,Some Secondary,NA,item_578,word,time_words,yesterday
129242,27,Female,Some Secondary,produces,item_579,word,pronouns,he
129242,27,Female,Some Secondary,NA,item_580,word,pronouns,her
129242,27,Female,Some Secondary,NA,item_581,word,pronouns,hers
129242,27,Female,Some Secondary,produces,item_582,word,pronouns,him
129242,27,Female,Some Secondary,NA,item_583,word,pronouns,his
129242,27,Female,Some Secondary,produces,item_584,word,pronouns,I
129242,27,Female,Some Secondary,NA,item_585,word,pronouns,it
129242,27,Female,Some Secondary,produces,item_586,word,pronouns,me
129242,27,Female,Some Secondary,produces,item_587,word,pronouns,mine
129242,27,Female,Some Secondary,NA,item_588,word,pronouns,my
129242,27,Female,Some Secondary,NA,item_589,word,pronouns,myself
129242,27,Female,Some Secondary,NA,item_590,word,pronouns,our
129242,27,Female,Some Secondary,NA,item_591,word,pronouns,she
129242,27,Female,Some Secondary,produces,item_592,word,pronouns,that
129242,27,Female,Some Secondary,produces,item_593,word,pronouns,their
129242,27,Female,Some Secondary,NA,item_594,word,pronouns,them
129242,27,Female,Some Secondary,produces,item_595,word,pronouns,these
129242,27,Female,Some Secondary,produces,item_596,word,pronouns,they
129242,27,Female,Some Secondary,NA,item_597,word,pronouns,this
129242,27,Female,Some Secondary,NA,item_598,word,pronouns,those
129242,27,Female,Some Secondary,NA,item_599,word,pronouns,us
129242,27,Female,Some Secondary,NA,item_600,word,pronouns,we
129242,27,Female,Some Secondary,NA,item_601,word,pronouns,you
129242,27,Female,Some Secondary,NA,item_602,word,pronouns,your
129242,27,Female,Some Secondary,NA,item_603,word,pronouns,yourself
129242,27,Female,Some Secondary,NA,item_604,word,question_words,how
129242,27,Female,Some Secondary,NA,item_605,word,question_words,what
129242,27,Female,Some Secondary,NA,item_606,word,question_words,when
129242,27,Female,Some Secondary,NA,item_607,word,question_words,where
129242,27,Female,Some Secondary,NA,item_608,word,question_words,which
129242,27,Female,Some Secondary,NA,item_609,word,question_words,who
129242,27,Female,Some Secondary,NA,item_610,word,question_words,why
129242,27,Female,Some Secondary,NA,item_611,word,locations,about
129242,27,Female,Some Secondary,NA,item_612,word,locations,above
129242,27,Female,Some Secondary,NA,item_613,word,locations,around
129242,27,Female,Some Secondary,NA,item_614,word,locations,at
129242,27,Female,Some Secondary,NA,item_615,word,locations,away
129242,27,Female,Some Secondary,NA,item_616,word,locations,back
129242,27,Female,Some Secondary,NA,item_617,word,locations,behind
129242,27,Female,Some Secondary,NA,item_618,word,locations,beside
129242,27,Female,Some Secondary,NA,item_619,word,locations,by
129242,27,Female,Some Secondary,produces,item_620,word,locations,down
129242,27,Female,Some Secondary,NA,item_621,word,locations,for
129242,27,Female,Some Secondary,produces,item_622,word,locations,here
129242,27,Female,Some Secondary,produces,item_623,word,locations,inside/in
129242,27,Female,Some Secondary,produces,item_624,word,locations,into
129242,27,Female,Some Secondary,produces,item_625,word,locations,next to
129242,27,Female,Some Secondary,NA,item_626,word,locations,of
129242,27,Female,Some Secondary,produces,item_627,word,locations,off
129242,27,Female,Some Secondary,produces,item_628,word,locations,on
129242,27,Female,Some Secondary,produces,item_629,word,locations,on top of
129242,27,Female,Some Secondary,produces,item_630,word,locations,out
129242,27,Female,Some Secondary,produces,item_631,word,locations,over
129242,27,Female,Some Secondary,produces,item_632,word,locations,there
129242,27,Female,Some Secondary,produces,item_633,word,locations,to
129242,27,Female,Some Secondary,produces,item_634,word,locations,under
129242,27,Female,Some Secondary,produces,item_635,word,locations,up
129242,27,Female,Some Secondary,produces,item_636,word,locations,with
129242,27,Female,Some Secondary,produces,item_637,word,quantifiers,a
129242,27,Female,Some Secondary,produces,item_638,word,quantifiers,all
129242,27,Female,Some Secondary,produces,item_639,word,quantifiers,a lot
129242,27,Female,Some Secondary,NA,item_640,word,quantifiers,an
129242,27,Female,Some Secondary,produces,item_641,word,quantifiers,another
129242,27,Female,Some Secondary,NA,item_642,word,quantifiers,any
129242,27,Female,Some Secondary,produces,item_643,word,quantifiers,each
129242,27,Female,Some Secondary,produces,item_644,word,quantifiers,every
129242,27,Female,Some Secondary,produces,item_645,word,quantifiers,more
129242,27,Female,Some Secondary,NA,item_646,word,quantifiers,much
129242,27,Female,Some Secondary,NA,item_647,word,quantifiers,none
129242,27,Female,Some Secondary,NA,item_648,word,quantifiers,not
129242,27,Female,Some Secondary,NA,item_649,word,quantifiers,other
129242,27,Female,Some Secondary,NA,item_650,word,quantifiers,same
129242,27,Female,Some Secondary,produces,item_651,word,quantifiers,some
129242,27,Female,Some Secondary,NA,item_652,word,quantifiers,the
129242,27,Female,Some Secondary,NA,item_653,word,quantifiers,too
129242,27,Female,Some Secondary,produces,item_654,word,helping_verbs,am
129242,27,Female,Some Secondary,produces,item_655,word,helping_verbs,are
129242,27,Female,Some Secondary,produces,item_656,word,helping_verbs,be
129242,27,Female,Some Secondary,produces,item_657,word,helping_verbs,can (auxiliary)
129242,27,Female,Some Secondary,produces,item_658,word,helping_verbs,could
129242,27,Female,Some Secondary,produces,item_659,word,helping_verbs,did/did ya
129242,27,Female,Some Secondary,produces,item_660,word,helping_verbs,do
129242,27,Female,Some Secondary,produces,item_661,word,helping_verbs,does
129242,27,Female,Some Secondary,produces,item_662,word,helping_verbs,don't
129242,27,Female,Some Secondary,produces,item_663,word,helping_verbs,gonna/going to
129242,27,Female,Some Secondary,produces,item_664,word,helping_verbs,gotta/got to
129242,27,Female,Some Secondary,NA,item_665,word,helping_verbs,hafta/have to
129242,27,Female,Some Secondary,NA,item_666,word,helping_verbs,is
129242,27,Female,Some Secondary,produces,item_667,word,helping_verbs,lemme/let me
129242,27,Female,Some Secondary,produces,item_668,word,helping_verbs,need/need to
129242,27,Female,Some Secondary,produces,item_669,word,helping_verbs,try/try to
129242,27,Female,Some Secondary,produces,item_670,word,helping_verbs,wanna/want to
129242,27,Female,Some Secondary,NA,item_671,word,helping_verbs,was
129242,27,Female,Some Secondary,NA,item_672,word,helping_verbs,were
129242,27,Female,Some Secondary,NA,item_673,word,helping_verbs,will
129242,27,Female,Some Secondary,NA,item_674,word,helping_verbs,would
129242,27,Female,Some Secondary,NA,item_675,word,connecting_words,and
129242,27,Female,Some Secondary,produces,item_676,word,connecting_words,because
129242,27,Female,Some Secondary,NA,item_677,word,connecting_words,but
129242,27,Female,Some Secondary,NA,item_678,word,connecting_words,if
129242,27,Female,Some Secondary,produces,item_679,word,connecting_words,so
129242,27,Female,Some Secondary,produces,item_680,word,connecting_words,then
129242,27,Female,Some Secondary,sometimes,item_681,how_use_words,NA,does your child ever talk about past events or people who are not present?
129242,27,Female,Some Secondary,sometimes,item_682,how_use_words,NA,does your child ever talk about something that's going to happen in the future?
129242,27,Female,Some Secondary,sometimes,item_683,how_use_words,NA,does your child talk a bout objects that are not present?
129242,27,Female,Some Secondary,often,item_684,how_use_words,NA,does your child understand if you ask for something that is not in the room?
129242,27,Female,Some Secondary,sometimes,item_685,how_use_words,NA,does your child ever pick up or point to an object and name an absent person to whom the object belongs?
129242,27,Female,Some Secondary,sometimes,item_686,word_endings,NA,splural
129242,27,Female,Some Secondary,often,item_687,word_endings,NA,spossess
129242,27,Female,Some Secondary,not yet,item_688,word_endings,NA,ing
129242,27,Female,Some Secondary,not yet,item_689,word_endings,NA,ed
129242,27,Female,Some Secondary,NA,item_690,word_forms_nouns,NA,children
129242,27,Female,Some Secondary,produces,item_691,word_forms_nouns,NA,feet
129242,27,Female,Some Secondary,NA,item_692,word_forms_nouns,NA,men
129242,27,Female,Some Secondary,produces,item_693,word_forms_nouns,NA,mice
129242,27,Female,Some Secondary,produces,item_694,word_forms_nouns,NA,teeth
129242,27,Female,Some Secondary,NA,item_695,word_forms_verbs,NA,ate
129242,27,Female,Some Secondary,NA,item_696,word_forms_verbs,NA,blew
129242,27,Female,Some Secondary,produces,item_697,word_forms_verbs,NA,bought
129242,27,Female,Some Secondary,produces,item_698,word_forms_verbs,NA,broke
129242,27,Female,Some Secondary,NA,item_699,word_forms_verbs,NA,came
129242,27,Female,Some Secondary,produces,item_700,word_forms_verbs,NA,drank
129242,27,Female,Some Secondary,NA,item_701,word_forms_verbs,NA,drove
129242,27,Female,Some Secondary,produces,item_702,word_forms_verbs,NA,fell
129242,27,Female,Some Secondary,NA,item_703,word_forms_verbs,NA,flew
129242,27,Female,Some Secondary,NA,item_704,word_forms_verbs,NA,got
129242,27,Female,Some Secondary,NA,item_705,word_forms_verbs,NA,had
129242,27,Female,Some Secondary,NA,item_706,word_forms_verbs,NA,heard
129242,27,Female,Some Secondary,NA,item_707,word_forms_verbs,NA,held
129242,27,Female,Some Secondary,produces,item_708,word_forms_verbs,NA,lost
129242,27,Female,Some Secondary,produces,item_709,word_forms_verbs,NA,made
129242,27,Female,Some Secondary,produces,item_710,word_forms_verbs,NA,ran
129242,27,Female,Some Secondary,produces,item_711,word_forms_verbs,NA,sat
129242,27,Female,Some Secondary,NA,item_712,word_forms_verbs,NA,saw
129242,27,Female,Some Secondary,produces,item_713,word_forms_verbs,NA,took
129242,27,Female,Some Secondary,produces,item_714,word_forms_verbs,NA,went
129242,27,Female,Some Secondary,NA,item_715,word_endings_nouns,NA,blockses
129242,27,Female,Some Secondary,NA,item_716,word_endings_nouns,NA,childrens
129242,27,Female,Some Secondary,NA,item_717,word_endings_nouns,NA,childs
129242,27,Female,Some Secondary,NA,item_718,word_endings_nouns,NA,feets
129242,27,Female,Some Secondary,produces,item_719,word_endings_nouns,NA,foots
129242,27,Female,Some Secondary,NA,item_720,word_endings_nouns,NA,mans
129242,27,Female,Some Secondary,NA,item_721,word_endings_nouns,NA,mens
129242,27,Female,Some Secondary,NA,item_722,word_endings_nouns,NA,mices
129242,27,Female,Some Secondary,produces,item_723,word_endings_nouns,NA,mouses
129242,27,Female,Some Secondary,NA,item_724,word_endings_nouns,NA,shoeses
129242,27,Female,Some Secondary,NA,item_725,word_endings_nouns,NA,sockses
129242,27,Female,Some Secondary,NA,item_726,word_endings_nouns,NA,teeths
129242,27,Female,Some Secondary,NA,item_727,word_endings_nouns,NA,toeses
129242,27,Female,Some Secondary,NA,item_728,word_endings_nouns,NA,tooths
129242,27,Female,Some Secondary,NA,item_729,word_endings_verbs,NA,ated
129242,27,Female,Some Secondary,NA,item_730,word_endings_verbs,NA,blewed
129242,27,Female,Some Secondary,NA,item_731,word_endings_verbs,NA,blowed
129242,27,Female,Some Secondary,NA,item_732,word_endings_verbs,NA,bringed
129242,27,Female,Some Secondary,NA,item_733,word_endings_verbs,NA,buyed
129242,27,Female,Some Secondary,produces,item_734,word_endings_verbs,NA,breaked
129242,27,Female,Some Secondary,NA,item_735,word_endings_verbs,NA,broked
129242,27,Female,Some Secondary,NA,item_736,word_endings_verbs,NA,camed
129242,27,Female,Some Secondary,NA,item_737,word_endings_verbs,NA,comed
129242,27,Female,Some Secondary,NA,item_738,word_endings_verbs,NA,doed
129242,27,Female,Some Secondary,NA,item_739,word_endings_verbs,NA,dranked
129242,27,Female,Some Secondary,NA,item_740,word_endings_verbs,NA,drinked
129242,27,Female,Some Secondary,NA,item_741,word_endings_verbs,NA,eated
129242,27,Female,Some Secondary,produces,item_742,word_endings_verbs,NA,falled
129242,27,Female,Some Secondary,NA,item_743,word_endings_verbs,NA,flied
129242,27,Female,Some Secondary,NA,item_744,word_endings_verbs,NA,getted
129242,27,Female,Some Secondary,NA,item_745,word_endings_verbs,NA,goed
129242,27,Female,Some Secondary,NA,item_746,word_endings_verbs,NA,gotted
129242,27,Female,Some Secondary,NA,item_747,word_endings_verbs,NA,haved
129242,27,Female,Some Secondary,NA,item_748,word_endings_verbs,NA,heared
129242,27,Female,Some Secondary,NA,item_749,word_endings_verbs,NA,holded
129242,27,Female,Some Secondary,NA,item_750,word_endings_verbs,NA,losed
129242,27,Female,Some Secondary,NA,item_751,word_endings_verbs,NA,losted
129242,27,Female,Some Secondary,NA,item_752,word_endings_verbs,NA,maked
129242,27,Female,Some Secondary,NA,item_753,word_endings_verbs,NA,ranned
129242,27,Female,Some Secondary,NA,item_754,word_endings_verbs,NA,runned
129242,27,Female,Some Secondary,NA,item_755,word_endings_verbs,NA,seed
129242,27,Female,Some Secondary,NA,item_756,word_endings_verbs,NA,satted
129242,27,Female,Some Secondary,NA,item_757,word_endings_verbs,NA,sitted
129242,27,Female,Some Secondary,NA,item_758,word_endings_verbs,NA,taked
129242,27,Female,Some Secondary,NA,item_759,word_endings_verbs,NA,wented
129242,27,Female,Some Secondary,often,item_760,combine,NA,has your child begun to combine word yet?
129242,27,Female,Some Secondary,complex,item_761,complexity,NA,two shoe / two shoes
129242,27,Female,Some Secondary,complex,item_762,complexity,NA,two foot / two feet
129242,27,Female,Some Secondary,complex,item_763,complexity,NA,daddy car / daddy's car
129242,27,Female,Some Secondary,complex,item_764,complexity,NA,kitty sleep / kitty sleeping
129242,27,Female,Some Secondary,complex,item_765,complexity,NA,I make tower / I making tower
129242,27,Female,Some Secondary,simple,item_766,complexity,NA,I fall down / I fell down
129242,27,Female,Some Secondary,complex,item_767,complexity,NA,more cookie / more cookies
129242,27,Female,Some Secondary,complex,item_768,complexity,NA,these my tooth / these my teeth
129242,27,Female,Some Secondary,complex,item_769,complexity,NA,baby blanket / baby's blanket
129242,27,Female,Some Secondary,simple,item_770,complexity,NA,doggie kiss me / doggie kissed me
129242,27,Female,Some Secondary,simple,item_771,complexity,NA,daddy pick me up / daddy picked me up
129242,27,Female,Some Secondary,simple,item_772,complexity,NA,kitty go away / kitty went away
129242,27,Female,Some Secondary,complex,item_773,complexity,NA,doggie table / doggie on table
129242,27,Female,Some Secondary,complex,item_774,complexity,NA,that my truck / that's my truck
129242,27,Female,Some Secondary,simple,item_775,complexity,NA,baby crying / baby is crying
129242,27,Female,Some Secondary,simple,item_776,complexity,NA,you fix it / can you fix it
129242,27,Female,Some Secondary,complex,item_777,complexity,NA,read me story Mommy / read me a story Mommy
129242,27,Female,Some Secondary,complex,item_778,complexity,NA,no wash dolly / don't wash dolly
129242,27,Female,Some Secondary,simple,item_779,complexity,NA,want more juice / want juice in there
129242,27,Female,Some Secondary,complex,item_780,complexity,NA,there a kitty / there's a kitty
129242,27,Female,Some Secondary,simple,item_781,complexity,NA,go bye-bye / wanna go bye-bye
129242,27,Female,Some Secondary,simple,item_782,complexity,NA,where mommy go / where did mommy go
129242,27,Female,Some Secondary,simple,item_783,complexity,NA,coffee hot / that coffee hot
129242,27,Female,Some Secondary,simple,item_784,complexity,NA,I no do it / I can't do it
129242,27,Female,Some Secondary,simple,item_785,complexity,NA,I like read stories / I like to read stories
129242,27,Female,Some Secondary,simple,item_786,complexity,NA,don't read book / don't want you read that book
129242,27,Female,Some Secondary,simple,item_787,complexity,NA,turn on light / turn on light so I can see
129242,27,Female,Some Secondary,simple,item_788,complexity,NA,I want that / I want that one you got
129242,27,Female,Some Secondary,simple,item_789,complexity,NA,want cookies / want cookies and milk
129242,27,Female,Some Secondary,simple,item_790,complexity,NA,cookie mommy / cookie for mommy
129242,27,Female,Some Secondary,complex,item_791,complexity,NA,baby want eat / baby want to eat
129242,27,Female,Some Secondary,simple,item_792,complexity,NA,lookit me / lookit me dancing
129242,27,Female,Some Secondary,simple,item_793,complexity,NA,lookit / lookit what I got
129242,27,Female,Some Secondary,simple,item_794,complexity,NA,where's my dolly / where's my dolly name Sam
129242,27,Female,Some Secondary,simple,item_795,complexity,NA,we made this / me and Paul made this
129242,27,Female,Some Secondary,simple,item_796,complexity,NA,I sing song / I sing song for you
129242,27,Female,Some Secondary,simple,item_797,complexity,NA,baby crying / baby crying cuz she's sad
